event_type,t_start,t_end,metric,value,severity,scale
anomaly,307,309,S(t),5.077160,medium,
anomaly,512,516,S(t),3.565613,low,
anomaly,513,515,S(t),3.237274,low,
anomaly,909,911,S(t),6.963075,medium,
anomaly,1416,1418,S(t),4.621608,medium,
anomaly,1616,1618,S(t),4.908161,medium,
anomaly,1913,1915,S(t),4.368912,medium,
anomaly,2210,2212,S(t),5.481293,medium,
anomaly,2311,2313,S(t),5.286015,medium,
anomaly,2615,2617,S(t),3.572051,low,
anomaly,2708,2710,S(t),4.528843,medium,
anomaly,3614,3616,S(t),5.339067,medium,
anomaly,4017,4019,S(t),4.291838,medium,
anomaly,4417,4419,S(t),3.964180,low,
anomaly,4609,4611,S(t),6.143764,medium,
anomaly,4709,4711,S(t),6.461040,medium,
anomaly,5111,5113,S(t),6.341013,medium,
anomaly,5212,5214,S(t),3.517379,low,
anomaly,5717,5719,S(t),4.651466,medium,
anomaly,5918,5921,S(t),5.463693,medium,
anomaly,6508,6510,S(t),6.819768,medium,
anomaly,6911,6914,S(t),6.423004,medium,
anomaly,7317,7319,S(t),3.913045,low,
anomaly,7617,7620,S(t),5.242361,medium,
anomaly,7708,7711,S(t),7.320100,medium,
anomaly,7709,7711,S(t),6.445875,medium,
anomaly,8511,8513,S(t),4.909014,medium,
anomaly,8711,8714,S(t),4.464481,medium,
anomaly,8712,8714,S(t),3.259911,low,
anomaly,8809,8812,S(t),5.728767,medium,
anomaly,8810,8812,S(t),4.581716,medium,
anomaly,9312,9315,S(t),5.759616,medium,
anomaly,9413,9416,S(t),5.172961,medium,
anomaly,9414,9416,S(t),4.816594,medium,
anomaly,9703,9706,S(t),5.879712,medium,
anomaly,9704,9706,S(t),5.515599,medium,
anomaly,60,109,C(t),91.434140,high,
anomaly,61,110,C(t),83.265471,high,
anomaly,62,111,C(t),73.265221,high,
anomaly,63,112,C(t),63.047929,high,
anomaly,64,113,C(t),53.489739,high,
anomaly,65,114,C(t),45.381292,high,
anomaly,66,115,C(t),38.481965,high,
anomaly,67,116,C(t),32.848610,high,
anomaly,68,117,C(t),28.207800,high,
anomaly,69,118,C(t),24.358495,high,
anomaly,70,119,C(t),21.174315,high,
anomaly,71,120,C(t),18.532562,high,
anomaly,72,121,C(t),16.313540,high,
anomaly,73,122,C(t),14.454262,high,
anomaly,74,123,C(t),12.874336,high,
anomaly,75,124,C(t),11.524439,high,
anomaly,76,125,C(t),10.364730,high,
anomaly,77,126,C(t),9.362131,high,
anomaly,78,127,C(t),8.489948,high,
anomaly,79,128,C(t),7.726627,medium,
anomaly,80,129,C(t),7.057423,medium,
anomaly,81,127,C(t),6.466954,medium,
anomaly,82,126,C(t),5.944549,medium,
anomaly,167,216,C(t),9.486407,high,
anomaly,168,217,C(t),8.922643,high,
anomaly,169,218,C(t),8.306824,medium,
anomaly,170,219,C(t),7.677725,medium,
anomaly,171,220,C(t),7.066845,medium,
anomaly,172,221,C(t),6.491584,medium,
anomaly,173,221,C(t),5.962537,medium,
anomaly,542,585,C(t),11.034902,high,
anomaly,543,584,C(t),10.763184,high,
anomaly,544,584,C(t),10.244919,high,
anomaly,545,584,C(t),9.563914,high,
anomaly,546,583,C(t),8.804475,high,
anomaly,547,583,C(t),8.031683,medium,
anomaly,548,582,C(t),7.293659,medium,
anomaly,549,582,C(t),6.611548,medium,
anomaly,550,581,C(t),5.996867,medium,
anomaly,551,580,C(t),5.448865,medium,
anomaly,552,579,C(t),4.962919,medium,
anomaly,553,578,C(t),4.533600,medium,
anomaly,554,577,C(t),4.153616,low,
anomaly,592,629,C(t),6.455603,medium,
anomaly,593,629,C(t),6.010751,medium,
anomaly,594,628,C(t),5.562713,medium,
anomaly,595,627,C(t),5.130243,medium,
anomaly,854,903,C(t),71.357328,high,
anomaly,855,904,C(t),69.021922,high,
anomaly,856,905,C(t),62.674664,high,
anomaly,857,906,C(t),54.849087,high,
anomaly,858,907,C(t),47.348472,high,
anomaly,859,908,C(t),40.823785,high,
anomaly,860,909,C(t),35.303277,high,
anomaly,861,910,C(t),30.707000,high,
anomaly,862,911,C(t),26.868789,high,
anomaly,863,912,C(t),23.644506,high,
anomaly,864,913,C(t),20.924914,high,
anomaly,865,914,C(t),18.610153,high,
anomaly,866,915,C(t),16.625015,high,
anomaly,867,916,C(t),14.911049,high,
anomaly,868,917,C(t),13.425035,high,
anomaly,869,918,C(t),12.128337,high,
anomaly,870,919,C(t),10.993188,high,
anomaly,871,920,C(t),9.994959,high,
anomaly,872,921,C(t),9.114115,high,
anomaly,873,921,C(t),8.334729,medium,
anomaly,874,920,C(t),7.641699,medium,
anomaly,875,920,C(t),7.023915,medium,
anomaly,876,919,C(t),6.471995,medium,
anomaly,927,973,C(t),6.479287,medium,
anomaly,928,972,C(t),6.025593,medium,
anomaly,929,971,C(t),5.579451,medium,
anomaly,1177,1223,C(t),7.994004,medium,
anomaly,1178,1222,C(t),7.447733,medium,
anomaly,1179,1222,C(t),6.888347,medium,
anomaly,1180,1221,C(t),6.342606,medium,
anomaly,1181,1220,C(t),5.827658,medium,
anomaly,1182,1219,C(t),5.352420,medium,
anomaly,4134,4167,C(t),5.919393,medium,
anomaly,4135,4167,C(t),5.511791,medium,
anomaly,4136,4166,C(t),5.104758,medium,
anomaly,4137,4165,C(t),4.712835,medium,
anomaly,4388,4414,C(t),5.875323,medium,
anomaly,4389,4413,C(t),5.401952,medium,
anomaly,4390,4413,C(t),4.953305,medium,
anomaly,4391,4412,C(t),4.538324,medium,
anomaly,4392,4411,C(t),4.158922,low,
anomaly,4426,4464,C(t),7.064209,medium,
anomaly,4427,4464,C(t),6.585132,medium,
anomaly,4428,4463,C(t),6.095484,medium,
anomaly,4429,4463,C(t),5.617184,medium,
anomaly,4430,4462,C(t),5.164917,medium,
anomaly,4431,4461,C(t),4.746258,medium,
anomaly,4774,4818,C(t),7.096925,medium,
anomaly,4775,4818,C(t),6.600016,medium,
anomaly,4776,4817,C(t),6.103448,medium,
anomaly,4777,4816,C(t),5.625950,medium,
anomaly,4778,4815,C(t),5.178281,medium,
anomaly,6275,6324,C(t),24.336340,high,
anomaly,6276,6325,C(t),24.093273,high,
anomaly,6277,6326,C(t),22.810012,high,
anomaly,6278,6327,C(t),20.833385,high,
anomaly,6279,6328,C(t),18.593266,high,
anomaly,6280,6328,C(t),16.388758,high,
anomaly,6281,6327,C(t),14.397342,high,
anomaly,6282,6327,C(t),12.659274,high,
anomaly,6283,6326,C(t),11.163542,high,
anomaly,6284,6326,C(t),9.889105,high,
anomaly,6285,6325,C(t),8.802265,high,
anomaly,6286,6324,C(t),7.871617,medium,
anomaly,6287,6324,C(t),7.073747,medium,
anomaly,6288,6323,C(t),6.385629,medium,
anomaly,6289,6322,C(t),5.788482,medium,
anomaly,6290,6321,C(t),5.267860,medium,
anomaly,6291,6320,C(t),4.812501,medium,
anomaly,6333,6368,C(t),5.903968,medium,
anomaly,6334,6367,C(t),5.505267,medium,
anomaly,6335,6367,C(t),5.103886,medium,
anomaly,6379,6422,C(t),6.442302,medium,
anomaly,6380,6421,C(t),5.991880,medium,
anomaly,6381,6420,C(t),5.547484,medium,
anomaly,7651,7700,C(t),7.688376,medium,
anomaly,7652,7701,C(t),7.166047,medium,
anomaly,7653,7702,C(t),6.639243,medium,
anomaly,7654,7701,C(t),6.133027,medium,
anomaly,8567,8616,C(t),7.792457,medium,
anomaly,8568,8617,C(t),7.254973,medium,
anomaly,8569,8618,C(t),6.713339,medium,
anomaly,8570,8619,C(t),6.191212,medium,
anomaly,8571,8619,C(t),5.702224,medium,
anomaly,8657,8706,C(t),6.745882,medium,
anomaly,8658,8707,C(t),6.285982,medium,
anomaly,8659,8707,C(t),5.827120,medium,
anomaly,8986,9029,C(t),9.921322,high,
anomaly,8987,9029,C(t),9.261791,high,
anomaly,8988,9029,C(t),8.561330,high,
anomaly,8989,9028,C(t),7.859311,medium,
anomaly,8990,9027,C(t),7.182817,medium,
anomaly,8991,9027,C(t),6.549846,medium,
anomaly,8992,9026,C(t),5.969496,medium,
anomaly,8993,9025,C(t),5.445206,medium,
anomaly,8994,9024,C(t),4.975163,medium,
anomaly,8995,9023,C(t),4.555667,medium,
anomaly,9038,9077,C(t),5.645301,medium,
anomaly,9292,9314,C(t),5.653738,medium,
anomaly,9293,9314,C(t),5.449317,medium,
anomaly,9294,9313,C(t),5.094392,medium,
anomaly,9295,9313,C(t),4.672617,medium,
anomaly,9296,9312,C(t),4.248313,medium,
anomaly,9297,9311,C(t),3.853759,low,
anomaly,9298,9310,C(t),3.501145,low,
anomaly,9325,9373,C(t),11.602611,high,
anomaly,9326,9372,C(t),10.758727,high,
anomaly,9327,9372,C(t),9.878548,high,
anomaly,9328,9372,C(t),9.011257,high,
anomaly,9329,9371,C(t),8.189810,medium,
anomaly,9330,9370,C(t),7.432141,medium,
anomaly,9331,9370,C(t),6.746508,medium,
anomaly,9332,9369,C(t),6.132949,medium,
anomaly,9333,9368,C(t),5.587036,medium,
anomaly,9334,9367,C(t),5.103165,medium,
anomaly,9580,9623,C(t),13.423250,high,
anomaly,9581,9623,C(t),12.507061,high,
anomaly,9582,9622,C(t),11.457087,high,
anomaly,9583,9622,C(t),10.383163,high,
anomaly,9584,9622,C(t),9.353703,high,
anomaly,9585,9621,C(t),8.404803,medium,
anomaly,9586,9620,C(t),7.551834,medium,
anomaly,9587,9620,C(t),6.794160,medium,
anomaly,9588,9619,C(t),6.125762,medium,
anomaly,9589,9618,C(t),5.538768,medium,
anomaly,9590,9617,C(t),5.023207,medium,
anomaly,9591,9616,C(t),4.570844,medium,
anomaly,9592,9615,C(t),4.173392,low,
anomaly,106,148,A_mean(t),11.179103,high,
anomaly,107,146,A_mean(t),10.238055,high,
anomaly,108,146,A_mean(t),9.403362,high,
anomaly,109,142,A_mean(t),6.944682,medium,
anomaly,110,142,A_mean(t),6.367759,medium,
anomaly,111,142,A_mean(t),5.865765,medium,
anomaly,113,133,A_mean(t),5.000140,medium,
anomaly,205,245,A_mean(t),8.475421,high,
anomaly,206,245,A_mean(t),7.482715,medium,
anomaly,211,223,A_mean(t),4.836352,medium,
anomaly,304,344,A_mean(t),8.532538,high,
anomaly,305,344,A_mean(t),7.819573,medium,
anomaly,306,344,A_mean(t),7.019609,medium,
anomaly,307,342,A_mean(t),6.294419,medium,
anomaly,310,336,A_mean(t),4.999966,medium,
anomaly,311,336,A_mean(t),4.552160,medium,
anomaly,399,417,A_mean(t),14.399310,high,
anomaly,400,417,A_mean(t),14.214264,high,
anomaly,401,417,A_mean(t),13.199197,high,
anomaly,402,417,A_mean(t),12.790084,high,
anomaly,403,417,A_mean(t),11.468968,high,
anomaly,404,417,A_mean(t),9.797930,high,
anomaly,405,417,A_mean(t),8.666610,high,
anomaly,406,417,A_mean(t),7.998212,medium,
anomaly,408,417,A_mean(t),6.162086,medium,
anomaly,410,417,A_mean(t),5.011201,medium,
anomaly,412,415,A_mean(t),4.143530,low,
anomaly,499,548,A_mean(t),20.340035,high,
anomaly,500,549,A_mean(t),21.576743,high,
anomaly,501,548,A_mean(t),18.686782,high,
anomaly,502,548,A_mean(t),15.793934,high,
anomaly,503,548,A_mean(t),13.298620,high,
anomaly,504,545,A_mean(t),11.162039,high,
anomaly,505,545,A_mean(t),9.821669,high,
anomaly,509,531,A_mean(t),7.302256,medium,
anomaly,510,531,A_mean(t),6.731014,medium,
anomaly,511,529,A_mean(t),6.109776,medium,
anomaly,512,529,A_mean(t),5.525601,medium,
anomaly,513,528,A_mean(t),5.059061,medium,
anomaly,514,528,A_mean(t),4.665567,medium,
anomaly,515,528,A_mean(t),4.299789,medium,
anomaly,516,527,A_mean(t),3.954427,low,
anomaly,517,527,A_mean(t),3.620761,low,
anomaly,599,642,A_mean(t),19.169760,high,
anomaly,600,642,A_mean(t),18.875137,high,
anomaly,601,642,A_mean(t),17.976743,high,
anomaly,602,642,A_mean(t),15.433900,high,
anomaly,603,642,A_mean(t),14.566267,high,
anomaly,604,642,A_mean(t),12.052270,high,
