event_type,t_start,t_end,metric,value,severity,scale
anomaly,114,116,S(t),5.471624,medium,
anomaly,214,216,S(t),5.687797,medium,
anomaly,308,310,S(t),5.635002,medium,
anomaly,314,316,S(t),7.409692,medium,
anomaly,408,410,S(t),5.610433,medium,
anomaly,414,416,S(t),7.367691,medium,
anomaly,52,98,A_mean(t),4.360723,medium,
anomaly,53,97,A_mean(t),4.173786,low,
anomaly,54,97,A_mean(t),3.861686,low,
anomaly,55,96,A_mean(t),3.523594,low,
anomaly,56,95,A_mean(t),3.210671,low,
anomaly,100,149,A_mean(t),7.844865,medium,
anomaly,101,150,A_mean(t),7.844865,medium,
anomaly,102,150,A_mean(t),6.930184,medium,
anomaly,103,150,A_mean(t),6.038602,medium,
anomaly,104,149,A_mean(t),5.415564,medium,
anomaly,152,198,A_mean(t),5.082499,medium,
anomaly,153,198,A_mean(t),4.628178,medium,
anomaly,154,198,A_mean(t),4.148919,low,
anomaly,155,197,A_mean(t),3.721913,low,
anomaly,156,196,A_mean(t),3.358152,low,
anomaly,157,193,A_mean(t),3.050599,low,
anomaly,200,249,A_mean(t),7.844865,medium,
anomaly,201,250,A_mean(t),7.844865,medium,
anomaly,202,247,A_mean(t),7.092410,medium,
anomaly,203,246,A_mean(t),6.416408,medium,
anomaly,204,245,A_mean(t),5.893997,medium,
anomaly,205,245,A_mean(t),5.417612,medium,
anomaly,206,244,A_mean(t),4.952027,medium,
anomaly,207,243,A_mean(t),4.508070,medium,
anomaly,208,242,A_mean(t),4.100510,low,
anomaly,209,241,A_mean(t),3.736312,low,
anomaly,252,299,A_mean(t),4.181507,low,
anomaly,253,298,A_mean(t),3.832408,low,
anomaly,254,297,A_mean(t),3.529424,low,
anomaly,255,295,A_mean(t),3.251467,low,
anomaly,302,350,A_mean(t),9.646253,high,
anomaly,303,348,A_mean(t),8.786300,high,
anomaly,304,347,A_mean(t),7.789367,medium,
anomaly,305,346,A_mean(t),6.828510,medium,
anomaly,306,346,A_mean(t),5.976283,medium,
anomaly,307,345,A_mean(t),5.251157,medium,
anomaly,308,343,A_mean(t),4.645775,medium,
anomaly,309,342,A_mean(t),4.143513,low,
anomaly,310,341,A_mean(t),3.726385,low,
anomaly,311,339,A_mean(t),3.378146,low,
anomaly,352,398,A_mean(t),3.754455,low,
anomaly,353,397,A_mean(t),3.569826,low,
anomaly,354,396,A_mean(t),3.342517,low,
anomaly,400,449,A_mean(t),10.166646,high,
anomaly,401,450,A_mean(t),10.166646,high,
anomaly,402,448,A_mean(t),9.629399,high,
anomaly,403,448,A_mean(t),8.760636,high,
anomaly,404,447,A_mean(t),7.771406,medium,
anomaly,405,446,A_mean(t),6.816383,medium,
anomaly,406,446,A_mean(t),5.968122,medium,
anomaly,407,445,A_mean(t),5.245588,medium,
anomaly,408,443,A_mean(t),4.641885,medium,
anomaly,409,442,A_mean(t),4.140722,low,
anomaly,410,441,A_mean(t),3.724324,low,
anomaly,411,439,A_mean(t),3.376583,low,
anomaly,452,498,A_mean(t),3.747595,low,
anomaly,453,497,A_mean(t),3.563851,low,
anomaly,454,496,A_mean(t),3.337515,low,
anomaly,96,145,f_mean(t),8914.428570,high,
anomaly,97,146,f_mean(t),6368.877454,high,
anomaly,98,147,f_mean(t),5255.280632,high,
anomaly,99,148,f_mean(t),3461.606574,high,
anomaly,102,104,f_mean(t),27.088786,high,
anomaly,109,111,f_mean(t),8.451590,high,
anomaly,115,117,f_mean(t),9.793662,high,
anomaly,202,204,f_mean(t),14.249834,high,
anomaly,209,211,f_mean(t),6.171873,medium,
anomaly,215,217,f_mean(t),7.857875,medium,
anomaly,302,304,f_mean(t),13.024051,high,
anomaly,309,311,f_mean(t),11.286448,high,
anomaly,315,317,f_mean(t),9.248283,high,
anomaly,402,404,f_mean(t),14.346283,high,
