event_type,t_start,t_end,metric,value,severity,scale
anomaly,419,422,S(t),4.894335,medium,
anomaly,100,149,A_mean(t),15.182770,high,
anomaly,101,150,A_mean(t),13.830491,high,
anomaly,102,150,A_mean(t),12.824592,high,
anomaly,103,149,A_mean(t),11.565240,high,
anomaly,104,148,A_mean(t),10.916309,high,
anomaly,105,148,A_mean(t),9.697211,high,
anomaly,106,146,A_mean(t),8.075079,medium,
anomaly,107,145,A_mean(t),7.089495,medium,
anomaly,108,144,A_mean(t),6.332577,medium,
anomaly,109,142,A_mean(t),5.835625,medium,
anomaly,110,139,A_mean(t),5.161807,medium,
anomaly,111,137,A_mean(t),4.697392,medium,
anomaly,112,137,A_mean(t),4.314061,medium,
anomaly,200,249,A_mean(t),20.233646,high,
anomaly,201,250,A_mean(t),21.591016,high,
anomaly,202,251,A_mean(t),19.878940,high,
anomaly,203,250,A_mean(t),15.273297,high,
anomaly,204,249,A_mean(t),12.165392,high,
anomaly,205,248,A_mean(t),10.322880,high,
anomaly,206,246,A_mean(t),8.702240,high,
anomaly,207,245,A_mean(t),7.475501,medium,
anomaly,208,244,A_mean(t),6.472418,medium,
anomaly,209,242,A_mean(t),5.781824,medium,
anomaly,210,241,A_mean(t),5.166475,medium,
anomaly,211,240,A_mean(t),4.634797,medium,
anomaly,212,237,A_mean(t),4.191914,low,
anomaly,213,236,A_mean(t),3.814587,low,
anomaly,300,349,A_mean(t),20.625968,high,
anomaly,301,350,A_mean(t),21.256756,high,
anomaly,302,351,A_mean(t),18.254752,high,
anomaly,303,350,A_mean(t),15.081395,high,
anomaly,304,349,A_mean(t),12.184668,high,
anomaly,305,348,A_mean(t),10.194307,high,
anomaly,306,347,A_mean(t),8.736584,high,
anomaly,307,346,A_mean(t),7.547724,medium,
anomaly,308,344,A_mean(t),6.594191,medium,
anomaly,309,343,A_mean(t),5.825649,medium,
anomaly,310,342,A_mean(t),5.180502,medium,
anomaly,311,340,A_mean(t),4.646269,medium,
anomaly,312,339,A_mean(t),4.197309,low,
anomaly,313,337,A_mean(t),3.813599,low,
anomaly,400,449,A_mean(t),19.743962,high,
anomaly,401,450,A_mean(t),19.723185,high,
anomaly,402,450,A_mean(t),17.346118,high,
anomaly,403,449,A_mean(t),14.366664,high,
anomaly,404,448,A_mean(t),11.855676,high,
anomaly,405,447,A_mean(t),9.934497,high,
anomaly,406,446,A_mean(t),8.467018,high,
anomaly,407,445,A_mean(t),7.323296,medium,
anomaly,408,444,A_mean(t),6.415273,medium,
anomaly,409,443,A_mean(t),5.674609,medium,
anomaly,410,441,A_mean(t),5.062973,medium,
anomaly,411,440,A_mean(t),4.554507,medium,
anomaly,412,438,A_mean(t),4.126178,low,
anomaly,413,437,A_mean(t),3.759318,low,
anomaly,114,142,entropy_S,6.357671,medium,
anomaly,115,142,entropy_S,6.293591,medium,
anomaly,116,141,entropy_S,5.939025,medium,
anomaly,117,139,entropy_S,5.484851,medium,
anomaly,123,125,entropy_S,3.354743,low,
anomaly,276,281,entropy_S,3.836902,low,
anomaly,493,499,entropy_S,5.343520,medium,
anomaly,494,499,entropy_S,4.887857,medium,
anomaly,495,499,entropy_S,4.069890,low,
anomaly,496,499,entropy_S,3.540765,low,
anomaly,497,499,entropy_S,3.197074,low,
anomaly,300,315,effort(t),20.313318,high,
anomaly,301,314,effort(t),18.852770,high,
anomaly,302,312,effort(t),11.516132,high,
anomaly,303,309,effort(t),6.011739,medium,
anomaly,304,307,effort(t),3.756142,low,
anomaly,217,219,mean_abs_error,4.989183,medium,
harmonic_emergence,10,103,S(t),2,medium,
harmonic_emergence,20,113,S(t),2,medium,
harmonic_emergence,150,243,S(t),1,low,
harmonic_emergence,270,363,S(t),1,low,
phase_cycle,1,17,S(t),16,medium,
phase_cycle,2,15,S(t),13,medium,
phase_cycle,3,11,S(t),8,low,
phase_cycle,4,12,S(t),8,low,
phase_cycle,5,12,S(t),7,low,
phase_cycle,6,13,S(t),7,low,
phase_cycle,7,13,S(t),6,low,
phase_cycle,8,17,S(t),9,low,
phase_cycle,10,17,S(t),7,low,
phase_cycle,11,17,S(t),6,low,
phase_cycle,12,17,S(t),5,low,
fractal_pattern,100,200,A_mean(t),0.645663,medium,10/100
fractal_pattern,150,250,A_mean(t),0.664477,medium,10/100
fractal_pattern,150,250,entropy_S,0.730131,medium,10/100
fractal_pattern,100,200,mean_high_effort,0.687010,medium,10/100
fractal_pattern,150,250,mean_high_effort,0.678915,medium,10/100
fractal_pattern,200,300,mean_high_effort,0.672208,medium,10/100
fractal_pattern,250,350,mean_high_effort,0.667279,medium,10/100
fractal_pattern,350,450,mean_high_effort,0.670171,medium,10/100
