event_type,t_start,t_end,metric,value,severity,scale
fractal_pattern,100,200,A_mean(t),0.666334,medium,10/100
fractal_pattern,150,250,A_mean(t),0.658419,medium,10/100
fractal_pattern,150,250,entropy_S,0.760836,medium,10/100
fractal_pattern,250,350,effort(t),0.649375,medium,10/100
fractal_pattern,350,450,effort(t),0.666461,medium,10/100
fractal_pattern,100,200,mean_high_effort,0.685453,medium,10/100
fractal_pattern,150,250,mean_high_effort,0.680308,medium,10/100
fractal_pattern,200,300,mean_high_effort,0.752784,medium,10/100
fractal_pattern,300,400,mean_high_effort,0.935544,high,10/100
fractal_pattern,350,450,mean_high_effort,0.789582,medium,10/100
fractal_pattern,250,350,d_effort_dt,0.731251,medium,10/100
